txid,timestamp,input_address,output_address,amount_btc,fee_btc,num_inputs,num_outputs,block_height,ip_address,is_new_address_out,tx_per_hour_sender,is_illicit
dbdcfc17bf3f5e557975cbb98899684a9f7b099e787734edf97ef38de2b52d4b,2025-08-31T13:59:31,bc1cc3xU3Zje6SK3vvbbaBvhFEXnyCdNrxjbANr36,bc1m12TiqMNEXsNKUYRRmx6Hw48kowwgQikRpYtK1,5.63008176,0.27426166,2,10,883097,134.30.149.128,1,25,1
284f14e6844015e9d058ac555980f16f901c2d03244a13298fa8e4a54df97066,2025-12-06T01:02:12,bc1k4Ssagc7Vp8LVvm8EqwDScYCs2nztof6iKSeiZ,bc1u1PK6mDRpLKEK5ChNVmuoPTwpxkQxmAPdfDb3L,1.99810834,0.01845101,2,1,890063,79.47.154.78,0,4,1
036a0a1e28626f88734861d50d3c4b2775ad36baf45a8ddafe9d1bc0dad1a115,2025-09-11T05:41:46,bc1GFMBGF3AMurdYZVhJcxbkuTv78ouBvdwSA6nYs,bc1kCK3jKymAjpJ985bFUkieoi24tbM6GLxiQAz6E,4.28178944,0.08257611,1,1,871857,70.104.82.87,1,30,1
e4c30425fb985f37c5e6c372ce08cc094ecf1420be2e8d818148b0e439217722,2025-09-16T08:38:22,bc1L6f77BYx2WJzvzP5nuhLDK8tWx5tYmtw4KCzZt,bc1cZKZYWp2vjY8VrdaFoUbwJnhHjNgQhwegnYNbC,1.1901703,0.00745325,1,1,894406,130.83.15.47,1,1,0
2ce5df40e78e2da68a8309706f8ffa649d5b53126b43fbdfa490915ed5a1609b,2025-03-05T07:58:52,bc1yj5DdrGGNbqGWRLe6RfLkDht2vy5NybFnZ97DJ,bc16me8AKBHzgVFzHutgWYvyVWPX7dUzm4yqMdnJM,3.01151538,0.02283936,2,2,871130,72.89.193.72,1,0,0
b73ee20e8593a7f7a7928dd078a6ed4da278c46c4ea3c8d9dafc61206aedbd1e,2025-09-02T11:15:48,bc1kdUd6tm3EAefZA5Jcx9SjEP37Wi4pkdEfiqFzE,bc1wWGpKcyh685NQLXiDUY7oKotCMukSz7wsXbi1W,4.80157424,0.30084611,1,15,889882,55.248.168.139,1,23,0
33842d6afe373d8d2720bccc2548ef055319e5c7046ac55897f3a911d6e8dab8,2025-11-01T18:47:17,bc1qRK3pejPn3enBVLR7tKPTJJpkFNYAGG4GKr7yW,bc15tS1tkaMnV2jp2ft6tr48ZErLBNJfo1dduKpk2,1.27305942,0.00981937,2,2,881757,65.123.55.126,1,1,0
3277b838bfa7283d5dada59119be5f3b1fae7925aa2da76a5031de880d26a8b2,2025-12-05T12:44:37,bc1WsuJMfLEw5A5E3oHCuhtySCZCfe3peLxi3Jtbh,bc1Fi4vH15qJiJWJpX72jXYHqfqyM7ZmxXEA6cdyv,1.79194453,0.01983661,1,1,870410,104.218.22.22,0,3,0
5b679a9adba35a29fd6197a0d8bf58a3aa63f07012a30e2f7a6b8b0d9a31a195,2025-06-21T05:32:26,bc1kHm1dmvHAepkc5Q8MXdYHRGnwFSr6khj24nvDC,bc1C4vPc8gVGBoU5ZCmoZ2BWqXmFtk6KaGepPitPc,1.16926069,0.01477685,3,1,891702,217.250.242.249,1,4,0
1400eed5e7e80e450384a18653b754d51c3b782d54fa460619758e42172ab502,2025-05-16T20:37:20,bc1N2b4qd5Sk5T3D9ihecDoPZk1JoTtWzLqjaCTrP,bc1nmUgpJrqF4oXnT71vXLrNVY92E8XziLQUgpuFK,0.86114951,0.00098887,1,2,883539,26.219.98.234,0,4,0
28310d77c315a17556389b588139b10b5ab10c440fbf734fafa7106ffa6ca961,2025-07-03T03:27:26,bc1rpjPm6D5MWt44GcM9atKnMtxYEFbsq9kfWiZMN,bc13Z673SkK96UHFfbhQrMhMZaap6uPV1ahq5q3GW,0.04117031,0.00086813,12,5,876678,87.26.168.118,1,11,0
decfe72def7aca042289f070d084a716df0a4fd349d7011a7e4321eac2879c0c,2025-07-05T17:36:17,bc1FymF2Q8wobUk4L15vpp2jDJgmuB8j6awx25VSN,bc1w5ondkyb17aPMBi42yeGzp2urnTFvoFmjp4TzD,0.7173555,0.00483209,3,1,884551,114.110.148.24,0,5,0
39f1eb30065caee098eea687785536a784e4cf59baac70e29e46e9cb09e8304a,2025-07-11T06:58:17,bc1grJkGbcK4WDhu3nhYhxXroyYMLdFJRMW15BNHv,bc1LtpaBQwz6eNyNaduxFpJdQ4b2i7yT6qqyBPqYJ,2.06241125,0.0176653,1,1,890639,207.165.104.120,1,4,1
66f610e513ecd71049b442745f3093ec92cb0a8fe5470b3bbc355a2b046a8cfa,2025-10-29T19:12:28,bc1NYj4S2iWyZMCpUbh8ifGiSVZMMLptksreEw6Uy,bc1eMt9hzZ4R8UGZm5KvxqYjoEYmjN1HxuoYUgjMU,2.81674867,0.0313613,1,1,886086,162.160.98.185,1,0,0
8db4b678211dbd92e26cd8990027d313e16d5ea2a24e5e167f374e26295cccdb,2025-09-03T21:49:43,bc19TvcbeSxfVtFWm4hVeaHqY3nD4hvfoemVabsQU,bc1YQkVKtaL5VZbwq1bp3AcKVZs76Qbe5as7tfLUb,3.08713186,0.02176235,1,1,893048,118.243.212.58,0,4,0
23682061423f0d0019f9a50a16311c7f28cdd4e32226c1bd0942a8298c198cc4,2025-06-26T20:06:19,bc1txTVAAn8NtBc2dBVpaHzpvFkT45XXnjL6Jp2ry,bc1aFhp4kPP5JxNQFjMMWYRq2ubSoQ9DvW4p2EWug,2.4922955,0.02153306,1,1,879520,7.192.3.158,1,4,0
601642d1a3e15de631cd6b40a9378b4686e1cb28f0c1b2fd1d80e45650b7a181,2025-05-23T09:25:24,bc1rkTLmYQfZ8KV4wrGDL4w21RKCq3BCtvkhfHmTD,bc1MnTFpn17wRUydeanKJWPPyizrYzDFFdtRNT3vN,1.58001858,0.01278291,3,2,897307,180.75.86.180,0,3,0
dab061e6b62be03dbd30e8f71875bae57b836ae98332887197898acd810ed367,2025-03-15T02:59:48,bc11gkmRjkrHyjTZgQcV5P3XEmjEqBs7xvTMJd4SZ,bc1k9nUJ8MEuK48B5PXpBC7drAaDrv1vic8ng5EgG,2.53967105,0.02299057,1,1,889395,106.113.118.67,0,0,0
f9180a189aeb1b9f763840125109288e6f2b0c1fca213f49a41b3fb8a5400aef,2025-05-22T16:06:42,bc12SKBoGuLeirFQYzYMtMvnKBUEw46nMLNjaYJ9J,bc1q9FKq6rPPQTXDenCpX5JbdHDxoEQXjEKRhGPG4,2.66249361,0.01867323,1,1,888285,134.105.65.17,1,0,0
65e322541e7bec8fd5f8d3e3947872d005b688cafe8df1aa51bce5892f0543e9,2025-09-09T14:27:10,bc1VorNbmwLr954NGE3az2ovQXDLnp22T4Qhki5ot,bc1ua1zaRtBF115itVYR3aUKY3HedvCK8t9Rpy8BN,2.56024238,0.02145813,3,2,885566,194.115.57.62,1,6,0
629bbbf070fe3ef50ee52612fb6892bb05405fb4cf225f544dfdf35933de49fb,2025-09-03T17:19:06,bc1XwBNCWJ6dtw8t5GszjQDJWyGPZCEH5GaqXgLzL,bc1FP22iRgiRqc2npiv71zWkdQqDS3Soo1ccVWfzD,2.56450355,0.00616362,3,1,876249,241.62.194.210,1,2,0
9d161d3edd24c355f77161f68ba3002275cdc36c369e106b0dd21901acc32440,2025-06-02T00:07:04,bc1fdSD6ifZA9urSjJr8R9eNEomhpPGaZnNCR8Veu,bc1iXE6TbWztubyxwhxSAqF64j2uqMXWSbEqXFSqm,3.14286021,0.00661579,2,1,874914,34.194.229.20,0,3,0
f312406714e4ed2e62410d6577898c34fa76229f5ce08f38472aea1d6088a057,2025-08-11T05:07:13,bc1m6MGh7nYs5vdX6cifa8NDvCahwTLLr8vi4fmGM,bc1bR5iR4qqn4hUhcu5xdFrcHx7aARteFH7uMh735,2.72801118,0.00314258,3,1,894827,81.55.138.125,0,4,0
70f1fbaf70122abe56ad2fa73dc2c0e6a8430d2771decf8cd0d803a55f6fd9b8,2025-10-10T13:14:36,bc1bFYdbNnuzE3BynSY3tC1d4UMYRfjPPwPVUNQP5,bc1SnnCDnwybGfNQ12ZHSPsT6mhrML3HB7xe7Rada,1.55030119,0.01600696,3,2,891675,52.212.113.90,1,3,0
94bd0688b4360a35e609331805722b6b6003142575a3121970053ece4b9860e0,2025-08-14T02:17:15,bc1hkiCwN8bbqDm5jHYGZgsEbY34D7RaoMTypgXkP,bc1YwiGmqskRMrFWniRzeFGtiMtUCoHjJgSj8rAv8,1.12516749,0.09085625,1,10,895343,108.3.17.153,1,13,0
08855a2ff6606971b7c8fcee20ba7752fb1536cb423169bae22d429e4805347e,2025-07-09T22:30:24,bc1GunqoXTFNce149cjc9fu6rqkfeJNdPTWLo6TEF,bc1cvM4V95o4H7eYhVWfGgC4tbwFWPAFHYnycZjTu,1.14483951,0.00158799,1,2,881341,88.54.5.131,0,2,0
2045987e7947e842e0b2e79b6b9791826c75b0e7d6e319a186f4092ad70228ca,2025-02-01T23:57:02,bc1td8xvwQiMZiaca7WcKk9H7TMSDVwdy6JNXTKC2,bc1gEDJVb18R6HMqrMDZ6zdYtbVthLkyAJYqDkNsQ,2.10072067,0.00407791,3,1,885600,251.106.54.237,0,2,0
b978eff003d58d24a739c5869fcfddc935a59f015d2c40a6e279bfd226fbd9bc,2025-10-12T08:37:34,bc1a5U857zD2CBeJN4ywDCeYfe3EHU5dzTHE6GHEB,bc1yPtgJC2sS7rNAajCwDGgFEQYQASJ5s7oXfKy67,0.3456954,0.00072444,1,1,890432,121.232.42.148,0,0,0
cb52d973ddf51783dc20d4b84c7e24949cb282f1fe5b8513248931001389dcd2,2025-07-09T01:43:20,bc1guXe7SzLLgoDk7bPgQPhmDMcdcTpLz4PcjomVx,bc1maoG14ZuCZdGrJ1pi8b8GCkhHoamXWpwsNCEoS,0.0405704,0.00175322,12,1,873217,56.110.203.224,1,8,1
ce5320574f41314da5b5105ba925a376adcc6b01fa1dfeb14bb534ef8a4b08cd,2025-12-10T17:46:38,bc1kg2YN2ubkvZrZqL1oRMe5VeFMwQzevjwqqSNES,bc1gpKLQFCyEyYRDuZaZ86u2NVAyGDjJy2UUW5ArZ,0.17265426,0.00137297,1,1,896307,185.40.30.198,0,5,0
bb28524067a873cc5df762462229d5995fdd11858469615bb2c528ad76fdc02f,2025-11-05T07:33:13,bc16QJTT6WkMaV4VaBr79UaebBsKWQ8i1MR9Gjnk9,bc1bbU4p2DUZTiSXt45JvVs9vQxqpLu2Jcif12aFa,0.03221797,0.0022933,12,5,881782,52.164.109.137,1,10,1
006cf28268c9eb8c3c96a10d53da3e36a1df85857a6012ce052542dd118c9e7c,2025-03-13T03:52:10,bc1qm7XjkhksLTpxkz5TjPmbm9MYyQyAJTrkqmX2Y,bc12HDbWtsJMXBdXLushwoPcaHM55m4SFvxzPRnE5,1.31116356,0.0047408,1,1,890170,163.103.200.100,1,5,0
298bae5814699b61eb66442a8fc1bb667c72a45f81db9106943d82b9c552d411,2025-08-30T14:56:56,bc1ctRZRiQgzhQwM2NFB7CTbH2p4E7qWegCKPaJgU,bc1m6uqLF2qqYG3c5VsbSz8Uca1Z7udYR2Cu9ZuDm,0.04670381,0.00353822,2,25,874297,172.80.21.92,1,27,0
2fdd3e7d85d5ecfb0a1437632827ac2c2c6fd876efb6c3e2e69e512d12e2bf24,2025-02-17T05:25:51,bc1NUAGBNMMsYqyDz172rGKnRYYNczojkNd3mcJeP,bc1PLGxCSgmqiUSrp8CdDAcKRB2NvMeuTjVL5UWSS,2.43390917,0.0161882,2,1,882691,145.22.100.69,0,3,0
6f77341ae6892453b970fd98ac83f1360b46b2a177ddbce5d628709c896daaaf,2025-09-30T19:50:30,bc1oupNoo9nysBmqYAp2NtQqiywzbJrkXyw8f344c,bc1t8KUTtVZ6p4eS8JZpMbN7XDxahQpqvG8Q1qKB7,11.48701139,0.49767937,2,25,885154,206.74.43.189,1,36,1
861a53de39be63ba5a40622fd208d0c3d17a1c0978f1843b8db1a27675e75a23,2025-01-28T08:05:39,bc1ZsWMF5PjVnvySpFVLXJN1Dn8ENBV2DmEFR4oq2,bc1mSbboCa2s6YroA6aTE92HpCNbaDj85mXRse3aD,2.3631332,0.00388519,1,2,885448,152.188.201.109,0,2,0
1a3b113770757aec15606cef782533ca6b14f512f22015426c36d1133ba180b9,2025-04-06T14:59:48,bc1Kcijg639FCeTa72ZerwHWhU33DcNnURJNhax2S,bc1A4hPBPqWdpVsbsfamTkjsfHSp4BnnrRCGuyafT,0.58558059,0.0034414,2,1,889284,28.42.147.195,1,2,0
638edad548b9f5ea556d51ac80d7000f5d8bb8cd4fc9682bc94fbae90be312c6,2025-09-21T05:55:23,bc1Li8Eo6vZQBrg7AHDcvzqFRBHpsywNWCqYLvLdv,bc13iEdLyscGPVV1kiBo8nvCVL6Cv686cN6cmDG2R,1.50387909,0.00928318,3,1,881785,110.22.203.244,0,6,0
84e1def7abd801690e16f15563461f184627c16cae7662821bf2107501ff3575,2025-03-22T00:19:22,bc1hdDwZ8PRQ8zcM4Z1eJi3FPgnPQycwPK8YxdKN9,bc1yLFcqmfSmmkq5uS2yJFUZTW2yba3PA7AKtgDLp,0.01135511,0.00031724,20,25,884069,150.218.29.172,1,10,0
4091d40d9b3c9013c9beb6caa5c1653acdbf26d4455d7d9f6ec6d06b059a9664,2025-09-05T18:28:56,bc11c8peAVQYho3XepmGDErvf6dJ7a8dTXTR5NZWc,bc1WjpTKmtP87WQY31W9JHbnoZuFiYN6pUnc8rrvi,1.07024728,0.0034193,1,1,878527,24.43.224.72,0,2,0
cf590f516fdb10d5891c16b85573687c6e8812a69979f8bdc9f02af5ab356b9f,2025-09-25T23:36:35,bc1xyn8coEMbKvcSD5rEj9Qa9YWEaogAh5BunSXwq,bc16LhXnD22wntGPsypFbTPS9kdhMJNJR1ELDENkY,0.6043861,0.00543198,2,1,898058,93.115.238.170,1,1,0
33d5aa6334f510c6bbcb2533a2af487aef543e2c30cf92e82cbccc010fcc91ac,2025-01-21T13:33:43,bc11gkmRjkrHyjTZgQcV5P3XEmjEqBs7xvTMJd4SZ,bc1bYXWep6uTnUxkn2BP7yMqPTeesJkfNz4c2xp4K,0.99875421,0.01070097,1,1,895969,238.176.104.112,1,0,0
c5d3f79568223af8d81cb8a1a3588221dddc698592903d3c29855ee3754d535d,2025-04-28T13:30:47,bc1CeAvLzyid51ujCZ6hzusVicue1Y1Db4VQ7ABYx,bc1Ayrbg4UtNRnSDYhKV22gUA7yT2gMskBpM6K339,0.18714607,0.0004578,3,2,891556,24.43.34.39,0,0,0
b811082c5e033cb7a0d8782d7f6415f237fe7ff61b9952f82a74a7b94d6e8145,2025-04-13T03:57:26,bc1Z6WoCGcL994YDxUqLKiUAq5BdPBboTYnLD8jfc,bc1bbcfXEmhB3Yu1jueK8kNYPYZzeTrBvkvwNWxh1,2.83744596,0.03704825,1,1,879473,250.6.222.160,0,5,0
27c43efbf4ba85931616dc62c50d345d654961fdfba091f65df0767688295ca3,2025-03-08T16:14:20,bc1sGmBu9z1bgBYqmscs31B1pDA2JX8XzRBy11Lg1,bc1y2mXywQ56jrJmsACyXeCATY6R9LxLHWLxn2upK,4.638727,0.18832076,8,15,873441,34.144.185.25,1,36,1
c87a01e1d8460337a6109ba9c9c8194b2a45540a331050d2652ae7dff67fdfe9,2025-06-05T08:50:01,bc13zPDZN59bYPDjdFu7Pm374aVYJgCk8kJ9KLD44,bc1aUiEFgAYp6t5LsowhCxsKjMHAjXe4U49YeqoEd,0.03417939,0.00066069,12,10,870311,186.126.62.24,1,12,0
1f2e80aea9452f0df9e2681af411628047226006febe3c297becc4521e4be21c,2025-04-17T06:38:22,bc1fY4TAUeaPV6Zc7WVRt7ZZQSHZus9o6QSCveVK7,bc1QwL9NcNRDUy6aZ1DDpKHvqmucyNDiR7fkxn4Cz,0.4252813,0.00566383,1,1,871589,193.33.137.40,0,4,0
14737cd8d10496d7c3e470081fe652717822877ff3c66bc4c3ec08c59ac2aa1d,2025-11-26T19:50:22,bc1o7ctwKGTHNiEZ2voTfo7dyghpsbUCefkJEmtWn,bc12EnA8MEhKgwoSYDXoTPhYAHNY3r5rRcKkvjS2S,1.02039196,0.01642463,1,1,873523,145.245.102.135,1,4,0
5b0445c58620937636cf5985444bc0d1cd4a9c3381d30660a63c3b89f0eda2e6,2025-03-17T13:01:23,bc1aNSFSpXFHqdm5TRBWxou4peUc3CMgq5fKG25jk,bc1S8NbpsJnagSweh7nHL5vZMxQgQhnjLunSuLhCi,2.86089659,0.04202354,1,1,883785,158.15.151.252,0,3,0
0a6f012c550287e8584ce79bc5154965e7737804b7bfeb9415cba9b679a9a7ec,2025-12-08T05:55:27,bc11x8CpwH7JkZo7kDo7iDWLHomARdAxWeqB3XvcE,bc1Jpx1pbFp3BrAxYTij69RdnKDDVWLADtHcmBrEa,2.58390624,0.01975752,1,1,894163,55.204.117.149,0,5,0
d443067bf9e7735efde0d89cb2e82cbf22a51ef0762c6fe3c8ae9ad7d4dba26d,2025-07-23T02:19:45,bc1Jg7rx9e9WkqVPhiw83q4Sr4tvHgxvzAYFb5h8A,bc1tHLbMKzF8PE7NNzmLyCUgjpHfnJ6wSBLU4rtkZ,0.01047806,0.00027461,1,1,879427,213.29.205.2,1,34,1
b00d1b0789e6610f601cc9a0b3b0238e74209708866c37475fb8707c2241927b,2025-12-24T03:37:47,bc1qjVLRJUhsTnEXadFsRpEwBatD24z11jv1dcbs3,bc1K3oYsUJ3KzswMb1j3kfiurCRqYVcP512qaMUbS,10.49234429,0.73415259,1,10,890156,79.99.184.125,1,29,0
459e76da213c2393251424d221b1ae63375375e5c3cf4a013215ed5d35ce0fb7,2025-06-10T05:20:27,bc1HS5T9zWxj3MTyH85vUd2KqCSEfVza5im9AuYTz,bc1cShB5CUfhsquGrtm2qK8A1HNF5QPD3LW5oy7jS,1.79237318,0.01871935,3,1,886193,117.108.208.141,0,5,0
2570e6676a1418208b449cbe88f2a2ef6699b9c431130b2b8eb0700d8875cd9b,2025-07-05T18:27:38,bc17kdJXM3Jaoa31H9RCQLWzF2jbJsCLB3AwAcYmg,bc1f3wogTKGqtrZ7ZhkEkcCtKYmTD9KRdh9sBdkk6,2.00913184,0.01749279,1,1,897906,56.11.224.120,0,0,0
236455e9600e415bda12db2cc203022f215e479b47da12d44d2cef82bb21010f,2025-10-28T22:16:08,bc1JSkAkzoSJrRFSXPkkn6Lhc8Gpv9FPD6h9qM4w5,bc1Dpoo281a1kjsSzmXVr1PPoNmkCqMk5vSdnvNQk,4.78945011,0.36189433,20,5,872887,51.226.80.135,1,14,0
da3003e5ea54fa4e5ca4dbdfd1ec4a35824126022d5d635f0e0390b89d1a93d6,2025-09-12T03:35:13,bc17xTsACaLKa3rA9CHDZNhnRBL3cykov8KBsCK7Q,bc18p3QADm7jqLfSH7AuFBDwYsRfgKQ39d1iaTUeg,1.28276451,0.02208286,3,2,890816,181.204.204.238,0,2,0
4cadc2798f1f4fd998562f8de154c666a2bfd88bbfb9d8f4b9c8a1f1ab1b6f1a,2025-10-06T07:45:24,bc1JfLJtHhD2TgtMmu5tzzExaDHf5E2536Aooi1pQ,bc1e8gVoifYo81KunYaw7hvt61Cvqj1iTj596yzGN,0.04482122,0.00277526,1,15,878765,191.222.240.193,1,5,0
82a56e0238494768a0a5fcf0b2d7d0f1ba4f2d7728d06db8764113c27e2650ec,2025-02-28T12:31:39,bc1jzA1mFn5onsxirk9WYcvd43sgrjv3iTzw4jV9z,bc1SkavePihDMxCUPEaZXp8TWHEwLdTssGUYmiuNp,1.74693236,0.01493264,3,2,877739,95.213.159.117,0,2,0
e34139d98a588bfcb6e6c0f208252ea97ab401ce4cacc0797245b12acbdc152a,2025-05-23T08:13:56,bc1K3eAxwdNB2Y3uPxSBESUz7WCLrBRu1LsXqtyJy,bc1sYZVt6WdiLuKXugXnaKvHpSKA6Cby7abyTV5i7,0.04692347,0.00247158,12,10,876604,187.6.76.212,1,20,0
da07e355c064361ea8540fc97c0996f48315be95aa3ae6e40c53c3d23b91d01a,2025-02-11T05:49:30,bc1wFrJstTJvye2d7xbEPi4FFeYwo6exsYYKAThz8,bc1mFsKsLwSwT6ogXE2SbbtRbPkvNRgrm13NdaEC2,0.75283415,0.00120676,1,2,883856,14.22.103.46,0,4,0
4e1f75a5199ca0eb46e9e9940ab13c97b000bd4eb2d771cc9c82f9b41d076072,2025-11-13T06:01:25,bc115Pq6GXzfc6nbC34Vxj5TPqYqMLie3Bq2TjaBW,bc1pTZ5SqLffR1wejYa9oRgth9N2SvdtVgymtsDwK,0.04051924,0.00330054,1,15,870712,18.166.230.197,1,27,1
d5673eb68aed05f0d63bb0dba607accc89046c92e0978f33810fc4171e274081,2025-03-08T11:12:37,bc19ugwWWLbN9sdZQzt8v8qB5dQBVdnz7Sxy72Roa,bc1UhBiPoiPbbZpDnn7dUWUdM3PmF5oj7DseJLo8P,1.00026169,0.00917935,2,1,887968,87.249.94.116,0,5,0
a39b8a76b4b7291f282d52f821ecaa10be376d3bfa5308b6079f1a0563ab9076,2025-05-02T19:04:11,bc1bviYs41gYj61QpXBSBcTzu2Vgp6w6DDiJPLCuh,bc1pUfSEYBW2o6ZrLBkybYVXFYnKNs5SoyQU351Bg,2.23150433,0.01049271,3,1,884923,228.42.113.132,1,4,0
89b0de7741031d22d942d66fd3aa1bd9d25ce5cd1e64aa948c38ddb70282cec5,2025-01-14T06:41:51,bc1q9uwZef7Xcnz79JRVBvrrfi1hT7FuXPhhvtnMc,bc1TXX64jy6kaTaipGRFtwrbe8HS7ATvyp3pk898u,1.05545065,0.03038708,2,15,887833,230.46.37.244,1,13,1
5ec761e210884b55ba1a8ba7f3e681df6a273e0d92b402bcefeaa0c52b306978,2025-02-24T19:49:36,bc1qPLZCUvvpptYQ5bgj236QLm9cF2Yj2G6o2wtbD,bc1xiq7ViSggXu34SiND6NXJxkZjdqBu6JNGUWZqg,0.82034875,0.00877294,1,1,893067,112.217.178.4,0,1,0
285fa56297e7940022a29887f8856599ab6ac2e810ccbc939bd05a6c913c80af,2025-04-28T02:33:56,bc1J2oHLvG55YUWxzhGki44aNxUhRyEhbikfuEUer,bc1jsrQUc3fUqKE4xxjtsqAfzC4YqMjVNsdwbwFoG,0.03166673,0.00085501,12,10,891532,83.99.150.28,1,18,1
